id,title,album,artist,year,duration,url
595,Hits(Flashes) Nos 19-18-15-Interview Sanjeev Kumar,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4612Hits%28Flashes%29%20Nos%2019-18-15-Interview%20Sanjeev%20Kumar.mp3
596,Sunayana Sunayana,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4613Commentary-Sunayana%20Sunayana.mp3
597,Hits (Flashes) Nos 14-13,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4701Commentary-Hits%20%28Flashes%29%20Nos%2014-13.mp3
598,Speech By Dev Anand,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4702Commentary-Speech%20By%20Dev%20Anand.mp3
599,Na Bole Tum Na Maine Kuchh Kaha,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4703Commentary-Na%20Bole%20Tum%20Na%20Maine%20Kuchh%20Kaha.mp3
600,Zid Na Karo Ab To Ruko,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4704Commentary-Zid%20Na%20Karo%20Ab%20To%20Ruko.mp3
601,Hit (Flash) No 12,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4705Commentary-Hit%20%28Flash%29%20No%2012.mp3
602,Hit (Flash) No 11,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4706Commentary-Hit%20%28Flash%29%20No%2011.mp3
603,Hits (Flashes) Nos 10-9-Interview Nutan,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4707Hits%20%28Flashes%29%20Nos%2010-9-Interview%20Nutan.mp3
604,Gunche Lage Hain Kahne,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4708Commentary-Gunche%20Lage%20Hain%20Kahne.mp3
605,Hits (Flashes) Nos 8-7-Voice Of Sunil Dutt,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4709Hits%20%28Flashes%29%20Nos%208-7-Voice%20Of%20Sunil%20Dutt.mp3
606,Commentary (Geetmala Ki Chhaon Mein Vol 47),Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4710Commentary%20%28Geetmala%20Ki%20Chhaon%20Mein%20Vol%2047%29.mp3
607,Hit (Flash) No 6,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4711Commentary-Hit%20%28Flash%29%20No%206.mp3
608,Boliye Surili Boliyan,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4712Commentary-Boliye%20Surili%20Boliyan.mp3
609,Hits (Flashes) Nos 5-3,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4713Commentary-Hits%20%28Flashes%29%20Nos%205-3.mp3
610,Chand Jaise Mukhde Pe,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4714Commentary-Chand%20Jaise%20Mukhde%20Pe.mp3
611,Hit (Flash) No 2-Interview Farooq Shaikh,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4715Hit%20%28Flash%29%20No%202-Interview%20Farooq%20Shaikh.mp3
612,Bahon Mein Teri Masti Ke Ghere,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4716Commentary-Bahon%20Mein%20Teri%20Masti%20Ke%20Ghere.mp3
613,Hit (Flash) No 1-Kuchh Tum Karo Kuchh Hum Karen,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4717Hit%20%28Flash%29%20No%201-Kuchh%20Tum%20Karo%20Kuchh%20Hum%20Karen.mp3
614,Hit Flash -Interview Manna Dey,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4801Hit%20Flash%20-Interview%20Manna%20Dey.mp3
615,Hits (Flashes) Of 1980 Nos 34 To 32,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4802Commentary-Hits%20%28Flashes%29%20Of%201980%20Nos%2034%20To%2032.mp3
616,Dard-E-Dil Dard-E-Jigar,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4803Commentary-Dard-E-Dil%20Dard-E-Jigar.mp3
617,Piya Bawri Piya Bawri,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4804Commentary-Piya%20Bawri%20Piya%20Bawri.mp3
618,Hits Flashes No-31-30&24-22,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4805Hits%20Flashes%20No-31-30%2624-22.mp3
619,Thodi Si Zamin Thoda Aasman,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4806Commentary-Thodi%20Si%20Zamin%20Thoda%20Aasman.mp3
620,Hits (Flashes) Nos 21-20,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4807Commentary-Hits%20%28Flashes%29%20Nos%2021-20.mp3
621,Tumko Khush Dekh Kar,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4808Commentary-Tumko%20Khush%20Dekh%20Kar.mp3
622,Hit (Flash) No 19,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4809Commentary-Hit%20%28Flash%29%20No%2019.mp3
623,Hit (Flash) No 18-Interview Laxmikant,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4810Commentary-Hit%20%28Flash%29%20No%2018-Interview%20Laxmikant.mp3
624,Lambi Judaai,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4811Commentary-Lambi%20Judaai.mp3
625,Hits Flashes Of 1980 No-15To13,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4901Hits%20Flashes%20Of%201980%20No-15To13.mp3
626,Tu Is Tarah Se Mere Zindagi Main,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4902Commentary-Tu%20Is%20Tarah%20Se%20Mere%20Zindagi%20Main.mp3
627,Hits (Flashes) Nos 12-11-Intervierw Vinod Khanna,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4903Hits%20%28Flashes%29%20Nos%2012-11-Intervierw%20Vinod%20Khanna.mp3
628,Suman Sudha,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4904Commentary-Suman%20Sudha.mp3
629,Hit (Flash) No 10,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4905Commentary-Hit%20%28Flash%29%20No%2010.mp3
630,Dekho Kanha Nahin Manat Batiyan,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4906Commentary-Dekho%20Kanha%20Nahin%20Manat%20Batiyan.mp3
631,Hasin Hasin Wadiyan,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4907Commentary-Hasin%20Hasin%20Wadiyan.mp3
632,Hits (Flashes) Nos 9-8-Voice Of Sahir Ludhiyanvi,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4908Hits%20%28Flashes%29%20Nos%209-8-Voice%20Of%20Sahir%20Ludhiyanvi.mp3
633,Hits (Flashes) Nos 7-5,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4909Commentary-Hits%20%28Flashes%29%20Nos%207-5.mp3
634,Tumhein Geeton Mein Dhalonga,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4910Commentary-Tumhein%20Geeton%20Mein%20Dhalonga.mp3
635,Hits (Flashes) Nos 3 To 1-Interview Rishi Kapoor,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4911Hits%20%28Flashes%29%20Nos%203%20To%201-Interview%20Rishi%20Kapoor.mp3
636,Hits (Flashes) Of 81 To 82,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/5001Commentary-Hits%20%28Flashes%29%20Of%2081%20To%2082.mp3
637,Hits (Flashes) Of 83 To 85,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/5002Commentary-Hits%20%28Flashes%29%20Of%2083%20To%2085.mp3
638,Hits (Flashes) Of 86 To 89,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/5003Commentary-Hits%20%28Flashes%29%20Of%2086%20To%2089.mp3
639,Hits (Flashes) Of 90 To 91,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/5004Commentary-Hits%20%28Flashes%29%20Of%2090%20To%2091.mp3
640,Hits (Flashes) Of 92-Pehla Nasha,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/5005Commentary-Hits%20%28Flashes%29%20Of%2092-Pehla%20Nasha.mp3
641,Hits (Flashes) Of 92,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/5006Commentary-Hits%20%28Flashes%29%20Of%2092.mp3
642,Hits (Flashes) Of 94 To 95-Kuchh Na Kaho,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/5007Hits%20%28Flashes%29%20Of%2094%20To%2095-Kuchh%20Na%20Kaho.mp3
643,Hits (Flashes) Of 97-Awaara Bhanwara,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/5008Commentary-Hits%20%28Flashes%29%20Of%2097-Awaara%20Bhanwara.mp3
644,Hits (Flashes) Of 2000-Mere Humsafar,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/5009Commentary-Hits%20%28Flashes%29%20Of%202000-Mere%20Humsafar.mp3
